sessionid,email,createdate,language,country,processed,total,converted
1o1mni7n8qme7d8c1y,,2025-08-12 10:47:29.388034+02,de,CH,False,,False
1o1mni7n8qme7djv45,,2025-08-11 19:20:29.170558+02,es,ES,False,13.8,False
1o1mni7n8qme7dlfg3,,2025-08-11 19:28:06.299979+02,fr,FR,False,18.8,False
1o1mni7n8qme7dm4df,anon+90a425f80963@example.invalid,2025-08-11 19:20:07.299406+02,en,GB,True,24.9,True
1o1mni7n8qme7dzall,anon+9f37e300c530@example.invalid,2025-08-11 19:42:32.641482+02,es,ES,True,41.1,True
1o1mni7n8qme7e229e,anon+7feba8ed5b7f@example.invalid,2025-08-11 19:35:21.011264+02,fr,FR,True,,False
1o1mni7n8qme7e4sv1,,2025-08-11 19:49:56.751662+02,es,ES,False,0.0,False
1o1mni7n8qme7ejheh,anon+cd89a41aa9d9@example.invalid,2025-08-11 19:53:19.774127+02,en,GB,True,,False
1o1mni7n8qme7eov5g,anon+e2263eeb955e@example.invalid,2025-08-13 08:49:21.127217+02,de,DE,True,0.0,True
1o1mni7n8qme7etp1j,,2025-08-11 19:52:11.126677+02,es,ES,False,,False
1o1mni7n8qme7f6n27,anon+8bec0a179e23@example.invalid,2025-08-11 20:03:37.085352+02,en,GB,True,21.4,False
1o1mni7n8qme7fj3pk,anon+2aa7b607eef1@example.invalid,2025-08-11 20:16:07.914912+02,en,GB,True,,False
1o1mni7n8qme7fumcp,anon+d1aa0c6296ad@example.invalid,2025-08-11 21:30:15.781333+02,en,GB,True,,False
1o1mni7n8qme7fv45a,anon+d1aa0c6296ad@example.invalid,2025-08-11 21:31:01.712132+02,de,DE,True,,False
1o1mni7n8qme7g5zf3,,2025-08-11 20:29:40.067087+02,en,GB,False,,False
1o1mni7n8qme7gkhqs,,2025-08-11 20:55:17.426735+02,es,ES,False,21.3,False
1o1mni7n8qme7gmh2l,,2025-08-11 20:44:21.881455+02,fr,FR,False,14.4,False
1o1mni7n8qme7ih0u2,,2025-08-11 21:42:36.856624+02,fr,FR,False,15.3,False
1o1mni7n8qme7jykhe,,2025-08-11 22:15:55.760256+02,en,GB,False,0.0,False
1o1mni7n8qme7k4174,,2025-08-11 22:26:34.545678+02,de,DE,False,25.8,False
1o1mni7n8qme7k7gx6,,2025-08-11 22:24:35.436089+02,es,ES,False,59.7,False
1o1mni7n8qme7l7cn2,,2025-08-11 22:52:43.158041+02,es,ES,False,,False
1o1mni7n8qme7lm96a,anon+ca572c3765ae@example.invalid,2025-08-11 23:35:54.149334+02,es,ES,True,0.0,False
1o1mni7n8qme7o3jxf,,2025-08-12 00:14:53.880078+02,sv,SE,False,,False
1o1mni7n8qme7qqjmg,anon+2d3be3ee303d@example.invalid,2025-08-12 01:44:44.96549+02,es,ES,True,17.82,True
1o1mni7n8qme7xhccl,anon+b8b0031db2c9@example.invalid,2025-08-12 05:00:31.044528+02,fr,FR,True,18.8,False
1o1mni7n8qme7yqixs,anon+b8b0031db2c9@example.invalid,2025-08-13 15:33:19.984344+02,fr,FR,True,20.7,False
1o1mni7n8qme7zxxnq,,2025-08-12 05:50:43.828022+02,es,ES,False,0.0,False
1o1mni7n8qme83dl3h,,2025-08-12 07:21:19.509543+02,fr,FR,False,0.0,False
1o1mni7n8qme84etg2,anon+5f78d5ecbd2e@example.invalid,2025-08-12 07:58:05.075404+02,fr,FR,True,0.0,True
1o1mni7n8qme84r6xz,,2025-08-12 08:00:45.253967+02,de,DE,False,17.4,False
1o1mni7n8qme850bkh,,2025-08-12 08:07:16.732006+02,de,DE,False,,False
1o1mni7n8qme85ume8,,2025-08-12 08:28:39.419526+02,it,IT,False,,False
1o1mni7n8qme86nksn,,2025-08-12 09:01:21.772601+02,it,IT,False,14.8,False
1o1mni7n8qme87awu1,,2025-08-12 09:33:05.072891+02,fr,FR,False,25.8,False
1o1mni7n8qme87pnoj,,2025-08-12 09:27:48.00161+02,en,GB,False,21.4,False
1o1mni7n8qme8869pb,anon+30797e633a2d@example.invalid,2025-08-12 09:41:50.300819+02,en,GB,True,29.4,True
1o1mni7n8qme88azw1,anon+5b2a6e3aebb5@example.invalid,2025-08-12 09:47:00.97776+02,de,DE,True,,False
1o1mni7n8qme88b6l5,,2025-08-12 15:37:56.019561+02,fr,FR,False,0.0,False
1o1mni7n8qme88nt3k,,2025-08-12 09:48:27.47467+02,es,ES,False,16.4,False
1o1mni7n8qme898cpb,anon+009759abf2b6@example.invalid,2025-08-12 10:05:19.601021+02,en,GB,True,16.4,False
1o1mni7n8qme89bbhm,anon+19c58b5f3512@example.invalid,2025-08-12 15:48:56.797564+02,es,ES,True,24.8,True
1o1mni7n8qme89gtlj,anon+839b02ceb027@example.invalid,2025-08-12 10:22:14.827364+02,es,ES,True,,False
1o1mni7n8qme89iop0,,2025-08-12 10:13:20.645817+02,es,ES,False,14.4,False
1o1mni7n8qme89izlv,anon+660753252582@example.invalid,2025-08-12 10:34:25.487788+02,es,ES,True,38.7,False
1o1mni7n8qme89u11m,anon+556750a5fde3@example.invalid,2025-08-12 10:58:39.948035+02,fr,FR,True,27.7,False
1o1mni7n8qme89ymy8,,2025-08-12 10:26:19.525963+02,en,GB,False,14.4,False
1o1mni7n8qme8a6djx,,2025-08-12 10:36:47.447217+02,en,GB,False,31.9,False
1o1mni7n8qme8ae9ia,anon+71319862102e@example.invalid,2025-08-12 10:42:25.85562+02,fr,FR,True,22.3,False
1o1mni7n8qme8ag5oq,anon+d9180c0decc8@example.invalid,2025-08-12 10:37:22.783739+02,de,DE,True,0.0,False
1o1mni7n8qme8aiq7i,,2025-08-12 10:41:44.408129+02,fr,FR,False,14.85,False
1o1mni7n8qme8bvt1l,anon+9d1dd83e477e@example.invalid,2025-08-12 11:23:21.751221+02,es,ES,True,,False
1o1mni7n8qme8c0oyf,anon+3bc0b68d5404@example.invalid,2025-08-12 11:33:49.095532+02,en,GB,True,24.9,True
1o1mni7n8qme8cxiwr,,2025-08-12 11:47:51.450791+02,it,IT,False,,False
1o1mni7n8qme8cxs0w,anon+1d3d7544b30e@example.invalid,2025-08-12 11:56:44.419477+02,es,ES,True,21.3,True
1o1mni7n8qme8digdy,anon+d82cff6a89d8@example.invalid,2025-08-12 12:17:15.425127+02,es,ES,True,,False
1o1mni7n8qme8dkawb,,2025-08-12 12:07:29.324355+02,es,ES,False,17.8,False
1o1mni7n8qme8dxowa,,2025-08-12 12:15:24.437389+02,es,ES,False,24.8,False
1o1mni7n8qme8dxtdm,anon+fa3cfc9a681b@example.invalid,2025-08-12 12:28:09.58909+02,fr,FR,True,31.2,True
1o1mni7n8qme8e9riu,anon+6140a8cbf710@example.invalid,2025-08-12 12:31:36.098213+02,en,GB,True,24.9,True
1o1mni7n8qme8eawht,anon+f361bd93166f@example.invalid,2025-08-12 12:41:17.73241+02,fr,FR,True,22.3,True
1o1mni7n8qme8efwhp,,2025-08-12 12:29:29.415682+02,de,DE,False,0.0,False
1o1mni7n8qme8enga7,,2025-08-12 12:38:40.55146+02,fr,FR,False,11.8,False
1o1mni7n8qme8eptjn,,2025-08-12 12:45:27.594768+02,fr,FR,False,22.3,False
1o1mni7n8qme8f86io,anon+d73236bff2d2@example.invalid,2025-08-12 12:51:37.854813+02,sv,SE,True,737.9,False
1o1mni7n8qme8fwutn,anon+e906f07bc526@example.invalid,2025-08-12 13:42:24.907725+02,en,GB,True,,False
1o1mni7n8qme8h8imf,,2025-08-12 14:10:31.38073+02,it,IT,False,22.3,False
1o1mni7n8qme8hb4cr,,2025-08-12 13:57:10.709206+02,es,ES,False,27.3,False
1o1mni7n8qme8hc0gc,anon+061ada12667d@example.invalid,2025-08-12 14:02:50.595585+02,it,IT,True,2.98,True
1o1mni7n8qme8hfemy,,2025-08-12 14:03:55.289894+02,en,GB,True,,True
1o1mni7n8qme8i66je,,2025-08-12 14:13:34.204128+02,it,IT,False,0.0,False
1o1mni7n8qme8ib8jr,,2025-08-12 14:17:38.830628+02,en,GB,False,,False
1o1mni7n8qme8jhw9s,,2025-08-12 15:06:52.537084+02,de,DE,False,15.3,False
1o1mni7n8qme8jkb14,anon+e9979c177f7b@example.invalid,2025-08-12 14:59:50.48887+02,fr,FR,True,22.3,False
1o1mni7n8qme8ku4ct,anon+e45dafdd5e7f@example.invalid,2025-08-12 15:31:24.127649+02,en,GB,True,14.8,True
1o1mni7n8qme8kzh9q,anon+7ec7fdfafd75@example.invalid,2025-08-12 15:40:49.310797+02,es,ES,True,,False
1o1mni7n8qme8lkcq9,anon+a89b01b2d240@example.invalid,2025-08-12 15:54:16.604062+02,en,GB,True,16.0,False
1o1mni7n8qme8lmahm,anon+10f7f810892f@example.invalid,2025-08-14 00:27:19.773662+02,es,ES,True,35.3,True
1o1mni7n8qme8lue07,anon+dfe58154917b@example.invalid,2025-08-12 16:38:15.610308+02,es,ES,True,0.0,True
1o1mni7n8qme8lvw6i,anon+7f104dd45a67@example.invalid,2025-08-12 16:14:37.339676+02,es,ES,True,0.0,True
1o1mni7n8qme8m0jtc,,2025-08-12 16:02:56.959001+02,en,GB,False,,False
1o1mni7n8qme8mcr8z,,2025-08-12 16:13:43.893183+02,en,GB,False,16.0,False
1o1mni7n8qme8mcuxf,anon+2c688f0bda92@example.invalid,2025-08-12 16:11:57.429658+02,it,IT,True,32.7,False
1o1mni7n8qme8mvt3x,,2025-08-12 16:29:32.189847+02,es,ES,False,10.8,False
1o1mni7n8qme8ne13p,anon+8bfc7103ec37@example.invalid,2025-08-12 16:42:16.712374+02,es,ES,True,,False
1o1mni7n8qme8nmq0n,anon+62e3d6415d07@example.invalid,2025-08-12 16:54:38.993097+02,es,ES,True,19.7,False
1o1mni7n8qme8oextz,anon+4385bb16043e@example.invalid,2025-08-12 17:18:09.450486+02,it,IT,True,18.8,False
1o1mni7n8qme8oio4r,anon+1bf4944120e6@example.invalid,2025-08-12 17:15:45.521355+02,es,ES,True,21.3,True
1o1mni7n8qme8opicp,anon+1d3d1744d055@example.invalid,2025-08-13 02:15:45.828869+02,es,ES,True,,False
1o1mni7n8qme8pov21,anon+48e11849c2f0@example.invalid,2025-08-12 18:14:24.927301+02,es,ES,True,24.8,True
1o1mni7n8qme8q3qqq,anon+9edfdffb55db@example.invalid,2025-08-12 17:59:05.951104+02,en,GB,True,17.8,True
1o1mni7n8qme8q63zr,,2025-08-12 18:05:34.436688+02,fr,FR,False,36.3,False
1o1mni7n8qme8qkqxm,anon+f0e51e922b81@example.invalid,2025-08-12 18:42:41.626526+02,fr,FR,True,32.7,True
1o1mni7n8qme8rbr8k,anon+a7217f5368bb@example.invalid,2025-08-12 18:34:40.836113+02,de,DE,True,,False
1o1mni7n8qme8rd1do,anon+980fff4bf01b@example.invalid,2025-08-12 19:03:07.875216+02,fr,FR,True,29.3,True
1o1mni7n8qme8rh50s,anon+bf2745c6b788@example.invalid,2025-08-12 18:43:53.002493+02,en,GB,True,73.79,True
1o1mni7n8qme8rpprv,anon+a8811837d51c@example.invalid,2025-08-12 18:42:06.07205+02,es,ES,True,21.3,True
1o1mni7n8qme8rvo9o,,2025-08-12 18:45:25.09142+02,es,ES,False,,False
1o1mni7n8qme8s0uh7,,2025-08-12 18:50:21.204553+02,fr,FR,False,11.8,False
1o1mni7n8qme8sf0kl,anon+f784f37224be@example.invalid,2025-08-12 19:07:21.824362+02,fr,ES,True,,False
1o1mni7n8qme8souq7,anon+20bd35078a19@example.invalid,2025-08-12 19:10:42.251091+02,es,ES,True,24.8,False
1o1mni7n8qme8sq92k,anon+4c1e91cb434e@example.invalid,2025-08-12 19:18:49.138532+02,en,GB,True,,False
1o1mni7n8qme8taklz,,2025-08-12 19:25:28.165115+02,de,DE,False,14.8,False
1o1mni7n8qme8u3ry5,anon+2e19c3ccbce3@example.invalid,2025-08-12 20:00:33.563907+02,fr,FR,True,,False
1o1mni7n8qme8vktae,anon+049c5840af07@example.invalid,2025-08-14 17:06:16.276715+02,en,GB,True,18.1,False
1o1mni7n8qme8vm18h,,2025-08-12 20:31:45.945991+02,en,GB,False,43.98,False
1o1mni7n8qme8vwd3e,anon+422308f6a480@example.invalid,2025-08-12 21:02:20.343032+02,es,ES,True,,False
1o1mni7n8qme8w6w71,anon+2146a61fb941@example.invalid,2025-08-12 21:01:11.959111+02,es,ES,True,,False
1o1mni7n8qme8wagj5,,2025-08-12 20:48:48.748809+02,en,GB,False,0.0,False
1o1mni7n8qme8wb5ip,,2025-08-12 21:24:06.997329+02,sv,SE,False,258.0,False
1o1mni7n8qme8xhlxv,anon+45e3405a6048@example.invalid,2025-08-12 21:31:00.62926+02,fr,FR,True,18.8,True
1o1mni7n8qme8y9voj,,2025-08-12 22:47:47.518531+02,en,GB,True,,True
1o1mni7n8qme8zfo9w,anon+9a365c492b35@example.invalid,2025-08-13 13:01:26.232489+02,fr,FR,True,22.3,True
1o1mni7n8qme8zgusb,,2025-08-12 22:33:21.183648+02,es,ES,False,24.8,False
1o1mni7n8qme91200j,anon+459e8d1af0dd@example.invalid,2025-08-12 23:16:39.200036+02,es,ES,True,17.8,True
1o1mni7n8qme91a9hs,anon+9c13a0fe078a@example.invalid,2025-08-15 23:02:31.769466+02,de,DE,True,0.0,True
1o1mni7n8qme91hvkn,,2025-08-12 23:16:29.668247+02,es,ES,False,,False
1o1mni7n8qme924owv,,2025-08-12 23:42:56.938694+02,es,ES,True,0.0,True
1o1mni7n8qme92550f,,2025-08-12 23:43:44.231981+02,es,ES,False,20.18,False
1o1mni7n8qme92bzkv,anon+0e9391c785a1@example.invalid,2025-08-12 23:52:11.586832+02,en,GB,True,,False
1o1mni7n8qme933kgr,anon+2c88c7b9c597@example.invalid,2025-08-13 00:37:54.977052+02,fr,FR,True,0.0,True
1o1mni7n8qme93iz86,,2025-08-13 00:16:08.827396+02,fr,FR,False,11.8,False
1o1mni7n8qme94yy9h,,2025-08-13 00:58:49.136138+02,es,ES,False,21.3,False
1o1mni7n8qme961yzv,,2025-08-13 01:31:35.140944+02,es,ES,False,17.8,False
1o1mni7n8qme97741h,anon+491e1e5138ad@example.invalid,2025-08-13 01:57:40.644462+02,es,ES,True,,False
1o1mni7n8qme996s81,anon+74fa32b1868e@example.invalid,2025-08-13 03:13:30.009153+02,es,ES,True,10.8,False
1o1mni7n8qme9bqr58,,2025-08-13 04:01:24.693351+02,en,GB,False,0.0,False
1o1mni7n8qme9en3ep,,2025-08-13 05:27:38.972731+02,en,GB,False,31.9,False
1o1mni7n8qme9j6lzr,anon+6d15e5207e61@example.invalid,2025-08-13 07:41:11.715363+02,sv,SE,True,273.9,True
1o1mni7n8qme9jdj1c,,2025-08-13 07:36:24.929093+02,sv,SE,False,,False
1o1mni7n8qme9jik4w,,2025-08-13 07:41:43.993618+02,fr,FR,False,13.7,False
1o1mni7n8qme9jlv1v,,2025-08-13 07:52:36.344696+02,fr,FR,False,,False
1o1mni7n8qme9kvu4y,,2025-08-13 08:27:24.830157+02,sv,SE,False,118.0,False
1o1mni7n8qme9lfkmo,,2025-08-13 08:36:16.871784+02,it,IT,False,24.8,False
1o1mni7n8qme9lunid,anon+6d15e5207e61@example.invalid,2025-08-13 08:44:22.841882+02,sv,SE,True,273.9,False
1o1mni7n8qme9mfe3b,,2025-08-13 09:02:25.442158+02,sv,SE,False,174.0,False
1o1mni7n8qme9mhbdc,anon+95546304016d@example.invalid,2025-08-13 09:38:49.797781+02,es,ES,True,17.82,True
1o1mni7n8qme9mle1n,anon+1e0285b0187c@example.invalid,2025-08-13 09:12:38.759001+02,fr,FR,True,25.8,False
1o1mni7n8qme9mrifz,anon+7e3f64c553d4@example.invalid,2025-08-13 09:15:18.207175+02,de,DE,True,23.8,True
1o1mni7n8qme9mrwm7,anon+757c9b5f6702@example.invalid,2025-08-14 13:48:41.864821+02,es,ES,True,0.0,True
1o1mni7n8qme9n0jzl,,2025-08-13 09:19:38.55251+02,fr,FR,False,,False
1o1mni7n8qme9ncle3,anon+c39ddce40456@example.invalid,2025-08-13 09:31:35.664967+02,fr,FR,True,24.7,False
1o1mni7n8qme9nox2a,,2025-08-13 09:38:31.921344+02,fr,FR,False,11.8,False
1o1mni7n8qme9ntyas,,2025-08-13 09:48:35.812287+02,fr,FR,False,25.8,False
1o1mni7n8qme9oqo4u,,2025-08-18 18:03:51.151226+02,fr,FR,False,14.85,False
1o1mni7n8qme9rdmco,,2025-08-13 11:30:26.818191+02,fr,FR,True,22.3,False
1o1mni7n8qme9ry4ly,anon+0be66821f0b1@example.invalid,2025-08-13 11:39:32.103166+02,de,DE,True,46.7,False
1o1mni7n8qme9s9p4j,,2025-08-13 11:44:47.037035+02,fr,FR,False,29.9,False
1o1mni7n8qme9vgc2n,anon+0ad3327cc093@example.invalid,2025-08-13 16:53:17.625278+02,es,ES,True,0.0,True
1o1mni7n8qme9vsh21,,2025-08-13 13:32:13.686071+02,sv,SE,False,207.9,False
1o1mni7n8qme9vun7p,anon+d5ad73da79c4@example.invalid,2025-08-13 13:26:34.895849+02,de,DE,True,15.3,True
1o1mni7n8qme9wckea,anon+9f11ff7819d5@example.invalid,2025-08-13 13:51:41.736477+02,es,ES,True,31.2,False
1o1mni7n8qme9wjth9,,2025-08-13 13:46:34.973563+02,fr,FR,False,20.6,False
1o1mni7n8qme9wn3cn,anon+63f66f95a195@example.invalid,2025-08-13 13:49:05.096357+02,es,PT,True,11.8,True
1o1mni7n8qme9ws5do,anon+bea30740b809@example.invalid,2025-08-13 14:07:59.691441+02,es,ES,True,,False
1o1mni7n8qme9wtzia,anon+17ac43970ad5@example.invalid,2025-08-13 13:53:40.010114+02,es,ES,True,24.8,False
1o1mni7n8qme9xkpie,anon+c475f067bd74@example.invalid,2025-08-13 14:19:43.450431+02,en,GB,True,,False
1o1mni7n8qme9xp4fk,anon+0f851633619c@example.invalid,2025-08-13 14:29:46.56425+02,en,NO,True,22.3,True
1o1mni7n8qme9xqnmu,anon+07a51934fe91@example.invalid,2025-08-13 14:17:29.444675+02,es,DE,True,0.0,False
1o1mni7n8qme9xz8e8,anon+e2e42edbdc4c@example.invalid,2025-08-13 14:29:38.153081+02,en,GB,True,24.9,True
1o1mni7n8qme9y8fu6,anon+04541a36b2f2@example.invalid,2025-08-13 14:33:51.961287+02,de,DE,True,,False
1o1mni7n8qme9yvkj7,anon+5c95f4f5f31b@example.invalid,2025-08-13 16:09:14.862621+02,es,ES,True,21.3,False
1o1mni7n8qme9z1ind,anon+1318b3cf976c@example.invalid,2025-08-13 14:55:53.659151+02,es,ES,True,21.3,True
1o1mni7n8qme9z6ixj,,2025-08-13 15:01:34.980027+02,de,DE,False,25.7,False
1o1mni7n8qme9zqkgu,anon+ed8229efb55c@example.invalid,2025-08-13 15:17:41.17065+02,en,GB,True,,False
1o1mni7n8qme9zy5bc,,2025-08-13 15:18:58.545156+02,en,GB,False,0.0,False
1o1mni7n8qmea02p8i,,2025-08-13 18:09:25.258773+02,en,GB,True,0.0,True
1o1mni7n8qmea03526,,2025-08-13 15:25:34.515441+02,es,ES,False,13.85,False
1o1mni7n8qmea0mujy,anon+f463d6255f2b@example.invalid,2025-08-13 15:39:34.316582+02,es,ES,True,15.02,False
1o1mni7n8qmea0r8bg,,2025-08-13 15:42:41.84094+02,fr,FR,False,14.85,False
1o1mni7n8qmea0uiz0,,2025-08-13 15:48:17.191735+02,en,GB,False,13.8,False
1o1mni7n8qmea10nxl,,2025-08-13 15:55:33.013356+02,en,GB,False,,False
1o1mni7n8qmea1lmpb,,2025-08-13 16:06:09.820539+02,en,GB,False,14.4,False
1o1mni7n8qmea2su94,,2025-08-13 16:41:38.473577+02,sv,SE,False,,False
1o1mni7n8qmea2tc2m,anon+a957afdac148@example.invalid,2025-08-13 16:46:03.295915+02,es,ES,True,17.8,True
1o1mni7n8qmea3zlse,,2025-08-13 17:19:13.185381+02,de,DE,False,,False
1o1mni7n8qmea4pgtd,anon+2257c460f3a3@example.invalid,2025-08-13 17:40:39.73613+02,fr,FR,True,11.8,True
1o1mni7n8qmea4sciu,,2025-08-13 17:41:23.949062+02,de,DE,False,14.8,False
1o1mni7n8qmea5x552,anon+3326cf1d1e40@example.invalid,2025-08-13 18:17:23.604188+02,en,GB,True,,False
1o1mni7n8qmea5yzn8,,2025-08-13 18:10:33.890273+02,fr,FR,False,36.3,False
1o1mni7n8qmea6d6yf,,2025-08-13 18:21:01.660996+02,en,GB,False,30.9,False
1o1mni7n8qmea6lilo,anon+d0570eb96b83@example.invalid,2025-08-13 18:30:46.829584+02,es,ES,True,17.8,True
1o1mni7n8qmea77r0w,anon+b4d455e632bf@example.invalid,2025-08-13 18:47:06.920388+02,es,ES,True,14.3,True
1o1mni7n8qmea87r9w,,2025-08-13 19:20:52.538125+02,es,ES,False,14.3,False
1o1mni7n8qmea8u2dp,,2025-08-13 19:39:45.519701+02,fr,FR,False,0.0,False
1o1mni7n8qmea8wmm3,,2025-08-13 19:32:36.472491+02,fr,BE,False,11.8,False
1o1mni7n8qmea9ifah,,2025-08-13 19:47:58.000321+02,fr,FR,False,25.8,False
1o1mni7n8qmea9tw50,,2025-08-13 20:00:10.472811+02,es,ES,False,21.3,False
1o1mni7n8qmeaa3p99,,2025-08-13 20:06:35.18081+02,es,ES,False,10.8,False
1o1mni7n8qmeaafckq,,2025-08-13 20:15:14.195117+02,de,DE,False,11.8,False
1o1mni7n8qmeaaff0c,anon+567b79d7b416@example.invalid,2025-08-13 20:19:36.772504+02,en,GB,True,17.9,True
1o1mni7n8qmeac9udo,anon+f097b4ef1f67@example.invalid,2025-08-13 21:08:34.39312+02,de,DE,True,,False
1o1mni7n8qmeacb9wv,anon+1755471a827c@example.invalid,2025-08-13 21:20:21.032162+02,fr,FR,True,29.3,True
1o1mni7n8qmeacxvzx,anon+3d283f4dd1e3@example.invalid,2025-08-13 21:26:45.763275+02,es,ES,True,,False
1o1mni7n8qmeadji0j,,2025-08-13 21:45:55.451837+02,en,GB,False,17.9,False
1o1mni7n8qmeadl1pd,,2025-08-13 21:49:00.867818+02,en,GB,False,,False
1o1mni7n8qmeado50k,anon+ed83e4f6aee5@example.invalid,2025-08-13 21:50:34.633556+02,es,ES,True,,False
1o1mni7n8qmeae7ev8,,2025-08-13 21:58:55.368076+02,es,ES,False,33.7,False
1o1mni7n8qmeaesp9b,anon+269cd8bcddd7@example.invalid,2025-08-13 22:26:37.199807+02,es,ES,True,21.3,False
1o1mni7n8qmeaetac0,,2025-08-13 22:18:41.634899+02,fr,FR,False,0.0,False
1o1mni7n8qmeaeyzbn,anon+ca9458326b02@example.invalid,2025-08-13 22:56:23.131583+02,es,ES,True,,False
1o1mni7n8qmeah4rqp,anon+269cd8bcddd7@example.invalid,2025-08-13 23:21:46.294689+02,es,ES,True,21.3,True
1o1mni7n8qmeahpvjj,,2025-08-13 23:36:27.412627+02,fr,FR,False,,False
1o1mni7n8qmeaio5e9,anon+4d8ea840b7bb@example.invalid,2025-08-14 00:23:49.152748+02,es,ES,True,21.3,False
1o1mni7n8qmeajwint,anon+cabd768fea06@example.invalid,2025-08-14 00:48:50.824247+02,de,DE,True,25.8,True
1o1mni7n8qmeap8n5r,anon+12587cd9cc1f@example.invalid,2025-08-14 03:11:46.755927+02,en,GB,True,56.1,True
1o1mni7n8qmeatdjv9,anon+e76b542621c9@example.invalid,2025-08-14 05:30:54.209665+02,fr,FR,True,,False
1o1mni7n8qmeauv71s,,2025-08-14 06:27:35.947891+02,es,ES,False,14.3,False
1o1mni7n8qmeav7c1o,,2025-08-14 05:53:57.88596+02,en,GB,False,0.0,False
1o1mni7n8qmeax52xb,,2025-08-14 06:55:25.399444+02,de,DE,False,20.7,False
1o1mni7n8qmeaxtq68,anon+ca52fdeabd22@example.invalid,2025-08-14 07:09:36.240385+02,de,DE,True,18.8,True
1o1mni7n8qmeay0poj,anon+e9057e9a049d@example.invalid,2025-08-14 07:13:29.891265+02,fr,FR,True,17.2,True
1o1mni7n8qmeaye81q,,2025-08-14 07:24:57.75074+02,sv,SE,False,267.9,False
1o1mni7n8qmeayhq6d,,2025-08-14 08:32:12.961248+02,fr,FR,False,22.3,False
1o1mni7n8qmeazfdxa,anon+c3c27fa41fa7@example.invalid,2025-08-14 07:57:40.424334+02,en,GB,True,14.4,True
1o1mni7n8qmeb09h67,,2025-08-14 08:17:38.00335+02,fr,FR,False,18.7,False
1o1mni7n8qmeb1ta1p,anon+bcff93ca2963@example.invalid,2025-08-17 11:40:40.506502+02,es,ES,True,0.0,False
1o1mni7n8qmeb2ivuy,,2025-08-14 09:21:45.285012+02,es,ES,False,,False
1o1mni7n8qmeb2lsaq,anon+e3c79bcc768d@example.invalid,2025-08-14 09:26:06.076891+02,fr,FR,True,24.7,True
1o1mni7n8qmeb2qveu,,2025-08-14 12:05:16.531337+02,fr,FR,False,15.3,False
1o1mni7n8qmeb2vih7,anon+f8531b5fe51a@example.invalid,2025-08-14 09:36:03.468908+02,es,ES,True,,False
1o1mni7n8qmeb2ytkf,,2025-08-14 09:34:44.472804+02,es,ES,False,55.8,False
1o1mni7n8qmeb3p07q,anon+594910ecde98@example.invalid,2025-08-14 09:58:40.59675+02,en,GB,True,,False
1o1mni7n8qmeb3q40d,,2025-08-14 09:53:05.935792+02,en,GB,False,17.9,False
1o1mni7n8qmeb3qyub,anon+96944bfc89e5@example.invalid,2025-08-14 10:15:10.594541+02,en,GB,True,0.0,True
1o1mni7n8qmeb3rssp,anon+3326cf1d1e40@example.invalid,2025-08-14 09:58:31.817072+02,en,GB,True,30.9,True
1o1mni7n8qmeb3s2ox,,2025-08-14 10:07:09.372662+02,fr,FR,False,25.8,False
1o1mni7n8qmeb3ypjf,anon+74c034c80ffe@example.invalid,2025-08-14 15:25:42.862396+02,es,ES,True,21.3,True
1o1mni7n8qmeb41a2n,anon+ef4729043bf2@example.invalid,2025-08-14 10:06:53.590499+02,fr,FR,True,22.3,False
1o1mni7n8qmeb42xvb,,2025-08-14 10:06:40.495904+02,en,GB,False,14.4,False
1o1mni7n8qmeb533cd,,2025-08-14 10:32:24.100254+02,fr,FR,False,,False
1o1mni7n8qmeb590sy,,2025-08-14 10:40:54.18277+02,en,GB,False,0.0,False
1o1mni7n8qmeb78shx,,2025-08-19 10:34:04.065985+02,sv,SE,False,168.0,False
1o1mni7n8qmeb7b89g,,2025-08-14 11:50:42.629461+02,fr,FR,False,22.3,False
1o1mni7n8qmeb7d8h0,,2025-08-15 20:20:04.719801+02,fr,FR,False,,False
1o1mni7n8qmeb7t5la,,2025-08-14 12:07:56.921784+02,fr,FR,False,25.8,False
1o1mni7n8qmeb80j43,,2025-08-14 11:53:58.168457+02,fr,FR,False,0.0,False
1o1mni7n8qmeb8d2w9,anon+71640a4d2fd2@example.invalid,2025-08-14 13:51:14.151578+02,es,ES,True,21.3,False
1o1mni7n8qmeb8ep0v,,2025-08-14 12:14:15.218023+02,es,ES,False,19.8,False
1o1mni7n8qmeb8ormz,anon+bec8ef1488a8@example.invalid,2025-08-14 12:25:42.098215+02,fr,FR,True,25.8,False
1o1mni7n8qmeb8ymm5,,2025-08-14 14:27:32.56947+02,fr,FR,False,22.3,False
1o1mni7n8qmeb9pb71,,2025-08-14 12:42:07.560956+02,es,ES,False,10.8,False
1o1mni7n8qmeb9vm00,anon+c96d835a55a1@example.invalid,2025-08-14 12:50:40.409869+02,es,ES,True,,False
1o1mni7n8qmeba6zw2,,2025-08-14 12:53:34.212961+02,es,ES,False,0.0,False
1o1mni7n8qmebb4bv2,anon+4e619cac6d64@example.invalid,2025-08-14 13:30:08.256879+02,es,ES,True,,False
1o1mni7n8qmebbh9v8,anon+0ec01f1df055@example.invalid,2025-08-14 13:47:54.947188+02,fr,FR,True,25.8,True
1o1mni7n8qmebc2d3c,anon+85773f5fc05a@example.invalid,2025-08-14 14:06:48.215069+02,es,ES,True,21.3,False
